Report_Id,Crime_Type,,Crime_Detail,Year_Key,Street_Address,Datetime
"171124a556d1f1d5","Drugs / Alcohol Violations","","MARIJUANA POSSESSION 1 FELONY","2020-00060324","500 BLOCK  COLUMBIA AV","3/24/2020 @ 11:10 PM"
"171124a556d1f1d5","Burglary","","BURGLARY 2ND - RESIDENCE - NO FORCE","2020-00059915","3400 BLOCK  NORMAN BRIDGE RD","3/24/2020 @ 12:40 PM"
"171124a556d1f1d5","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00059888","3300 BLOCK  AUDUBON RD","3/24/2020 @ 11:35 AM"
"171124a556d1f1d5","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00059766","0 BLOCK  STUART ST","3/24/2020 @ 8:00 AM"
"171124a556d1f1d5","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00059787","300 BLOCK  MONTGOMERY ST","3/23/2020 @ 5:00 PM"
"171124a556d1f1d5","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00059322","2000 BLOCK  WINONA AV","3/22/2020 @ 2:00 PM"
"1710d1f2336a9f79","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2020-00059306","900 BLOCK  OAKBROOK DR","3/23/2020 @ 4:39 PM"
"1710d1f2336a9f79","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00058681","2800 BLOCK  LOWER WETUMPKA RD","3/22/2020 @ 6:00 PM"
"1710d1f2336a9f79","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00058535","300 BLOCK E  VANDIVER BLVD","3/22/2020 @ 4:45 PM"
"1710d1f2336a9f79","Assault","","ASSAULT 3RD - CHILD ABUSE - SIMPLE - FAMILY","2020-00059402","100 BLOCK  SALEM DR","2/23/2020 @ 7:00 PM"
"1710d1f1bd816cd9","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00059493","1600 BLOCK  OAK ST","3/23/2020 @ 9:05 PM"
"1710d1f1bd816cd9","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00059353","3300 BLOCK  NORMAN BRIDGE RD","3/23/2020 @ 6:24 PM"
"1710d1f1bd816cd9","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00059325","400 BLOCK W  FAIRVIEW AV","3/23/2020 @ 5:37 PM"
"1710d1f1bd816cd9","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00059307","600 BLOCK  MILL ST","3/23/2020 @ 4:50 PM"
"1710d1f1bd816cd9","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 2ND","2020-00059178","300 BLOCK N RIPLEY STREET","3/23/2020 @ 10:30 AM"
"1710d1f1bd816cd9","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00059083","3200 BLOCK  SOUTHMONT DR","3/23/2020 @ 9:45 AM"
"1710d1f1bd816cd9","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00059222","1100 BLOCK  PEACHTREE ST","3/23/2020 @ 4:45 AM"
"1710d1f1bd816cd9","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00059243","2400 BLOCK  PLUM ST","3/23/2020 @ 3:00 AM"
"1710d1f1bd816cd9","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00058788","1900 BLOCK  GIBBS DR","3/22/2020 @ 11:45 PM"
"171080abf18b490f","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00058505","3400 BLOCK  NORMAN BRIDGE RD","3/22/2020 @ 4:15 PM"
"171080abf18b490f","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00058503","700 BLOCK  HILL ST","3/22/2020 @ 4:10 PM"
"171080abf18b490f","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00058273","3400 BLOCK  SANTEE DR","3/22/2020 @ 1:00 AM"
"171080abf18b490f","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00058036","600 BLOCK  VICTOR TULANE CIR","3/21/2020 @ 10:55 PM"
"171080abf18b490f","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00058425","300 BLOCK MONTGOMERY STREET","3/21/2020 @ 10:00 PM"
"171080abb098ef47","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00058395","2500 BLOCK  LOWER WETUMPKA RD","3/22/2020 @ 1:00 AM"
"171080abb098ef47","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00058092","500 BLOCK  LONDON HOUSE RD","3/21/2020 @ 11:30 PM"
"17102de407f40379","Assault","","DOMESTIC VIOLENCE 3RD - MENACING - GUN/KNIFE/STRON ARM/OTHER WEAPON","2020-00057431","3200 BLOCK  CLOUD ST","3/21/2020 @ 4:00 AM"
"17102de407f40379","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00057276","3000 BLOCK  ALTA RD","3/20/2020 @ 10:00 PM"
"17102de395e1a3b1","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00058084","1600 BLOCK  OAK ST","3/21/2020 @ 11:49 PM"
"17102de395e1a3b1","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00058066","2300 BLOCK  HIGHLAND AV","3/21/2020 @ 11:00 PM"
"17102de395e1a3b1","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00058019","MT MEIGS RD  &  CHASE ST","3/21/2020 @ 9:30 PM"
"17102de395e1a3b1","Assault","","ASSAULT 1ST - NON-FAMILY - KNIFE","2020-00057766","1300 BLOCK N  RIPLEY ST","3/21/2020 @ 4:34 PM"
"17102de395e1a3b1","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00057542","400 BLOCK  CALLOWAY ST","3/16/2020 @ 2:30 PM"
"170fdbfbdb792916","Robbery","","ROBBERY 3RD - STREET - STRONG ARM","2020-00057217","2100 BLOCK  DOROTHY ST","3/20/2020 @ 9:00 PM"
"170fdbfbdb792916","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00057122","600 BLOCK S  HULL ST","3/20/2020 @ 6:23 PM"
"170fdbfbdb792916","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO PUBLIC PROPERTY","2020-00057228","600 BLOCK  AUGUSTA AV","3/20/2020 @ 5:32 PM"
"170fdbfbdb792916","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00056993","300 BLOCK  MONTGOMERY ST","3/20/2020 @ 3:00 PM"
"170fdbfbdb792916","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00056982","400 BLOCK W  FAIRVIEW AV","3/20/2020 @ 11:30 AM"
"170fdbfbdb792916","Assault","","RECKLESS ENDANGERMENT","2020-00056716","S HOLT ST","3/20/2020 @ 7:20 AM"
"170fdbfbdb792916","Motor Vehicle Theft","","THEFT 1ST - OTHER VEHICLE","2020-00056913","2800 BLOCK  DAY ST","3/19/2020 @ 11:00 AM"
"170fdbfbdb792916","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00056718","1100 BLOCK  OLIVE ST","3/19/2020 @ 7:30 AM"
"170fdbfba322f508","Drugs / Alcohol Violations","","POSSESSION/RECEIPT OF CONTROLLED SUBSTANCE","2020-00057116","FAIRGROUND RD  &  TERESA ST","3/20/2020 @ 6:00 PM"
"170f89572cb4bb7a","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00056629","2300 BLOCK  STARR ST","3/20/2020 @ 1:20 AM"
"170f89572cb4bb7a","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00056563","1700 BLOCK  PINE ST","3/19/2020 @ 10:50 PM"
"170f89572cb4bb7a","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00056522","1600 BLOCK  OAK ST","3/19/2020 @ 9:51 PM"
"170f89572cb4bb7a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00056461","3400 BLOCK  GILMER CT","3/19/2020 @ 7:00 PM"
"170f89572cb4bb7a","Assault","","DOMESTIC VIOLENCE 3RD - MENACING - GUN/KNIFE/STRON ARM/OTHER WEAPON","2020-00056297","2300 BLOCK  LOCUST ST","3/19/2020 @ 3:55 PM"
"170f89572cb4bb7a","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00055967","500 BLOCK W  FAIRVIEW AV","3/19/2020 @ 4:00 AM"
"170f89572cb4bb7a","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00055947","1100 BLOCK  CARTER HILL RD","3/19/2020 @ 3:25 AM"
"170f89572cb4bb7a","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00055867","100 BLOCK  JULIA ST","3/18/2020 @ 11:34 PM"
"170f895700055605","Assault","","HARASSMENT","2020-00056437","1900 BLOCK  COLISEUM BLVD","3/19/2020 @ 7:30 PM"
"170f895700055605","Drugs / Alcohol Violations","","MARIJUANA POSSESSION 2 MISDEMEANOR","2020-00056084","3400 BLOCK  EAST ST","3/19/2020 @ 9:00 AM"
"170f370a7f96eaf0","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00055757","2000 BLOCK  ST CHARLES AVE","3/18/2020 @ 8:15 PM"
"170f370a7f96eaf0","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00055551","1700 BLOCK  CARTER HILL RD","3/18/2020 @ 2:55 PM"
"170f370a7f96eaf0","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00055808","1900 BLOCK  HILLDALE DR","3/18/2020 @ 12:00 PM"
"170f370a7f96eaf0","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00054968","1900 BLOCK  GIBBS DR","3/17/2020 @ 7:10 PM"
"170f370a7f96eaf0","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00055599","3300 BLOCK  GASTON AV","3/17/2020 @ 5:00 PM"
"170f370a7f96eaf0","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00055344","2100 BLOCK E  SECOND ST","3/15/2020 @ 3:00 PM"
"170f370a7f96eaf0","Fraud","","THEFT 3RD - CREDIT CARD/ATM FRAUD","2020-00055483","700 BLOCK  CLARKE ST","3/3/2020 @ 9:00 AM"
"170f370a7763fc28","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00055784","3300 BLOCK  FARO DR","3/18/2020 @ 9:20 PM"
"170f370a7763fc28","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00055746","3400 BLOCK  EAST ST","3/18/2020 @ 8:00 PM"
"170f370a7763fc28","Fraud","","POSSESSION OF FORGED INSTRUMENT 3RD - PASSING","2020-00055602","300 BLOCK  COLISEUM BLVD","3/18/2020 @ 4:30 PM"
"170f370a7763fc28","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00055544","1700 BLOCK  GIBSON ST","3/18/2020 @ 2:20 PM"
"170f370a7763fc28","Assault","","RECKLESS ENDANGERMENT","2020-00055530","1800 BLOCK  COTTON CT","3/18/2020 @ 2:00 PM"
"170f370a7763fc28","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 1ST - MARIJUANA - POSSESS","2020-00046972","YARBROUGH ST  &  LOWER WETUMPKA RD","3/6/2020 @ 5:37 PM"
"170ee4f2ab19da79","Assault","","HARASSMENT","2020-00054990","500 BLOCK  WOODBROOK DR","3/17/2020 @ 7:00 PM"
"170ee4f2ab19da79","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00054882","1500 BLOCK  FEDERAL DR","3/17/2020 @ 5:20 PM"
"170ee4f2ab19da79","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00054573","300 BLOCK  EDWARD ST","3/17/2020 @ 8:00 AM"
"170ee4f2ab19da79","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00054528","1100 BLOCK  OAKBROOK DR","3/17/2020 @ 7:09 AM"
"170ee4f2ab19da79","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00054741","1500 BLOCK  FEDERAL DR","3/16/2020 @ 1:00 PM"
"170ee4f28ebf8878","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00055211","3500 BLOCK  ROSA L PARKS AV","3/17/2020 @ 11:30 PM"
"170ee4f28ebf8878","Drugs / Alcohol Violations","","POSSESSION/RECEIPT OF CONTROLLED SUBSTANCE","2020-00054958","S HOLT ST / EARLY ST","3/17/2020 @ 7:28 PM"
"170ee4f28ebf8878","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00054820","800 BLOCK  ERSKINE ST","3/17/2020 @ 3:40 PM"
"170ee4f28ebf8878","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00054677","500 BLOCK  PONCE DE LEON AV","3/16/2020 @ 11:00 PM"
"170ee4f28ebf8878","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00054548","1200 BLOCK MAGNOLIA","3/12/2020 @ 8:00 AM"
"170e926fde178a92","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00054284","700 BLOCK E  GARDENDALE DR","3/16/2020 @ 8:00 PM"
"170e926fde178a92","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00054155","3000 BLOCK  LA RHODA ST","3/16/2020 @ 4:10 PM"
"170e926fde178a92","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00053412","1000 BLOCK  COLISEUM BLVD","3/14/2020 @ 6:00 PM"
"170e926fd5b00cdc","Drugs / Alcohol Violations","","PUBLIC INTOXICATION","2020-00054393","2000 BLOCK  CHERRY ST","3/16/2020 @ 11:00 PM"
"170e926fd5b00cdc","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00054248","300 BLOCK W  FAIRVIEW AV","3/16/2020 @ 7:05 PM"
"170e926fd5b00cdc","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00054094","1700 BLOCK  PINE ST","3/16/2020 @ 3:35 PM"
"170e926fd5b00cdc","Theft / Larceny","","THEFT 2ND - FROM YARD","2020-00054006","WESTMORELAND AVE","3/16/2020 @ 1:10 PM"
"170e926fd5b00cdc","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2020-00053947","2000 BLOCK  CARTER HILL RD","3/16/2020 @ 11:15 AM"
"170e926fd5b00cdc","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00054080","2500 BLOCK  LOCUST ST","3/16/2020 @ 9:00 AM"
"170e926fd5b00cdc","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00053770","300 BLOCK  MOORELAND RD","3/15/2020 @ 9:30 PM"
"170e926fd5b00cdc","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00054213","1100 BLOCK N  COURT ST","3/15/2020 @ 4:00 AM"
"170e926fd5b00cdc","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00054089","600 BLOCK  PLYMOUTH ST","3/14/2020 @ 9:00 PM"
"170e926fd5b00cdc","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00053229","300 BLOCK  MONTGOMERY ST","3/14/2020 @ 7:00 PM"
"170e926fd5b00cdc","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00053883","2200 BLOCK  COUNTRY CLUB DR","3/12/2020 @ 8:00 PM"
"170e926fd5b00cdc","Fraud","","FRAUDULENT USE OF CREDIT/DEBIT CARD","2020-00054028","900 BLOCK  EDGAR D NIXON AV","3/9/2020 @ 6:00 AM"
"170e3f6c64056c76","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00053579","3300 BLOCK  HARRIS ST","3/15/2020 @ 10:40 PM"
"170e3f6c64056c76","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00053568","2600 BLOCK  NORTHBELT DR","3/15/2020 @ 10:00 PM"
"170e3f6c64056c76","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00053278","2200 BLOCK  UPPER WETUMPKA RD","3/15/2020 @ 12:00 AM"
"170e3f6c619bbb04","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00053488","1100 BLOCK  VICTOR TULANE CIR","3/15/2020 @ 7:45 PM"
"170e3f6c619bbb04","Assault","","HARASSMENT","2020-00053415","2400 BLOCK  CROSSWAY DR","3/15/2020 @ 6:00 PM"
"170e3f6c619bbb04","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2020-00053281","0 BLOCK E CLOVERDALE RD","3/15/2020 @ 12:45 PM"
"170e3f6c619bbb04","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2020-00053249","1800 BLOCK  GIBBS CIR","3/15/2020 @ 12:00 PM"
"170e3f6c619bbb04","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00053338","100 BLOCK  VICTOR TULANE CIR","3/15/2020 @ 12:00 PM"
"170e3f6c619bbb04","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00053588","400 BLOCK  BUFORD ST","3/15/2020 @ 11:00 AM"
"170e3f6c619bbb04","Drugs / Alcohol Violations","","POSSESSION/RECEIPT OF CONTROLLED SUBSTANCE","2020-00052965","S COURT ST","3/15/2020 @ 12:26 AM"
"170e3f6c619bbb04","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00053467","1900 BLOCK  BULLARD ST","3/14/2020 @ 10:00 PM"
"170decfab8b6a435","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00052956","2000 BLOCK  CLUBVIEW ST","3/14/2020 @ 11:47 PM"
"170decfab8b6a435","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00052855","1900 BLOCK  HILLDALE DR","3/14/2020 @ 9:15 PM"
"170decfab8b6a435","Assault","","RECKLESS ENDANGERMENT","2020-00052688","700 BLOCK  ERSKINE ST","3/14/2020 @ 5:30 PM"
"170decfab8b6a435","Assault","","HARASSMENT","2020-00052672","600 BLOCK  CLARKE ST","3/14/2020 @ 4:50 PM"
"170decfab8b6a435","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00052294","100 BLOCK  JULIA ST","3/14/2020 @ 2:00 AM"
"170decfab8b6a435","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00052337","600 BLOCK MILDRED ST","3/13/2020 @ 8:00 PM"
"170decfab8b6a435","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00052029","1600 BLOCK  EDGAR D NIXON AVE","3/13/2020 @ 6:42 PM"
"170decfab8b6a435","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00051995","1100 BLOCK  CARTER HILL RD","3/13/2020 @ 6:00 PM"
"170decfab8b6a435","Burglary","","BURGLARY 2ND - RESIDENCE - FORCE","2020-00051862","3100 BLOCK S  HULL ST","3/13/2020 @ 9:30 AM"
"170decfab8b6a435","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00051846","2100 BLOCK E  SECOND ST","3/12/2020 @ 7:00 PM"
"170decfab8b6a435","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00051641","100 BLOCK  MADISON AV","3/12/2020 @ 3:00 PM"
"170decfab8b6a435","Weapons","","DEADLY WEAPON ON SCHOOL GROUND","2020-00051038","2000 BLOCK W  FAIRVIEW AV","3/12/2020 @ 8:39 AM"
"170decfab8b6a435","Theft / Larceny","","THEFT 2ND - FIREARMS","2020-00051787","1900 BLOCK NORMAN BRIDGE RD","3/8/2020 @ 10:00 PM"
"170decfab8b6a435","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00051785","2000 BLOCK  POPLAR ST","3/7/2020 @ 8:00 PM"
"170decfab8b6a435","Fraud","","IDENTITY THEFT","2020-00051728","0 BLOCK  DEXTER AV","3/6/2020 @ 12:01 AM"
"170decfab8b6a435","Fraud","","THEFT 3RD - CREDIT CARD/ATM FRAUD","2020-00051958","900 BLOCK  MAXWELL BLVD","2/26/2020 @ 6:00 PM"
"170decfab8b6a435","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00051671","2200 BLOCK E  SECOND ST","2/19/2020 @ 9:42 AM"
"170decfaadfc449e","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00052467","500 BLOCK  5TH ST","3/14/2020 @ 10:00 AM"
"170decfaadfc449e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00052545","700 BLOCK  DALRAIDA RD","3/13/2020 @ 9:50 PM"
"170decfaadfc449e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00052535","100 BLOCK  BROADWAY ST","3/13/2020 @ 9:30 PM"
"170decfaadfc449e","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00051461","800 BLOCK  NORTH GAP LOOP","3/12/2020 @ 10:50 PM"
"170decfaadfc449e","Fraud","","IDENTITY THEFT 1ST - FINANCIAL LOSS > $250","2020-00051718","2100 BLOCK  YARBROUGH CIR","3/12/2020 @ 5:00 PM"
"170decfaadfc449e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00051097","3500 BLOCK  PRINCESS ANN ST","3/12/2020 @ 1:15 PM"
"170decfaadfc449e","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00051300","300 BLOCK  3RD ST","3/12/2020 @ 11:00 AM"
"170decfaadfc449e","Vandalism","","CRIMINAL MISCHIEF 2ND - DAMAGE TO BUSINESS PROPERTY","2020-00051637","2000 BLOCK  COLISEUM BLVD","3/5/2020 @ 8:00 PM"
"170decfaadfc449e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00052482","800 BLOCK  FEDERAL DR","2/14/2020 @ 6:00 AM"
"170d485696f2e3c6","Assault","","ASSAULT 2ND - ASSAULT NON-FAMILY - KNIFE","2020-00051451","OAK ST  &  MILL ST","3/12/2020 @ 11:00 PM"
"170d485696f2e3c6","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00051414","1800 BLOCK  HIGHLAND AV","3/12/2020 @ 9:53 PM"
"170d485696f2e3c6","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00051348","3200 BLOCK  SUWANEE DR","3/12/2020 @ 8:25 PM"
"170d485696f2e3c6","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00051333","3400 BLOCK  NORMAN BRIDGE RD","3/12/2020 @ 8:13 PM"
"170d485696f2e3c6","Fraud","","THEFT 3RD - SWINDLE","2020-00051395","1400 BLOCK  AARON ST","3/12/2020 @ 4:00 PM"
"170d485696f2e3c6","Assault","","RECKLESS ENDANGERMENT","2020-00051053","700 BLOCK  WOODROW ST","3/12/2020 @ 12:16 PM"
"170d485696f2e3c6","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00051026","500 BLOCK S  RIPLEY ST","3/10/2020 @ 9:00 AM"
"170d485683b3e5ea","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00051462","600 BLOCK  NORTH PASS RD","3/12/2020 @ 11:00 PM"
"170d485683b3e5ea","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00051341","2100 BLOCK N LOWER WETUMPKA RD","3/12/2020 @ 8:20 PM"
"170d485683b3e5ea","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00051433","W VANDIVER BLVD","3/12/2020 @ 8:00 PM"
"170d485683b3e5ea","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00051025","2800 BLOCK  CREATIVE ST","3/11/2020 @ 11:00 PM"
"170cf87507da72ab","Assault","","HARASSMENT","2020-00050496","800 BLOCK  NORTH PASS RD","3/11/2020 @ 3:40 PM"
"170cf87507da72ab","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00050484","1800 BLOCK  COTTON CT","3/11/2020 @ 3:27 PM"
"170cf87507da72ab","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00050507","500 BLOCK  WILDBROOK CIR","3/11/2020 @ 8:00 AM"
"170cf874d539e38b","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00050609","1500 BLOCK  MT MEIGS RD","3/11/2020 @ 6:00 PM"
"170cf874d539e38b","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00050537","500 BLOCK S  UNION ST","3/11/2020 @ 5:00 PM"
"170cf874d539e38b","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00050497","COLUMBIA AVE","3/11/2020 @ 3:30 PM"
"170cf874d539e38b","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00050474","3000 BLOCK  MASTIN LN","3/11/2020 @ 8:00 AM"
"170cf874d539e38b","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00050299","0 BLOCK S  HAARDT DR","3/10/2020 @ 11:00 PM"
"170cf874d539e38b","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00050371","3300 BLOCK  SOUTHMONT DR","3/10/2020 @ 9:00 AM"
"170ca63dfd885bbc","Assault","","ASSAULT 3RD AGGRAVATED NON-FAMILY - OTHER WEAPON","2020-00049989","GORGAS ST","3/10/2020 @ 10:33 PM"
"170ca63dfd885bbc","Theft / Larceny","","THEFT 4TH - BICYCLE","2020-00049982","500 BLOCK S  COURT ST","3/10/2020 @ 8:00 PM"
"170ca63dfd885bbc","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00049872","800 BLOCK W  FAIRVIEW AV","3/10/2020 @ 6:45 PM"
"170ca63dfd885bbc","Theft / Larceny","","THEFT 3RD - PUBLIC BUILDING","2020-00049550","200 BLOCK N  HULL ST","3/10/2020 @ 8:55 AM"
"170ca63dfd885bbc","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00049522","800 BLOCK  JOHN BROWN AVE","3/10/2020 @ 7:30 AM"
"170ca63dfd885bbc","Assault","","ASSAULT 3RD AGGRAVATED FAMILY - OTHER WEAPON","2020-00049238","1000 BLOCK S  UNION ST","3/9/2020 @ 9:20 PM"
